bytes_sent_per_sec,bytes_recv_per_sec,total_throughput_bps,outbound_ratio,avg_outbound_packet_size,avg_inbound_packet_size
8809.587090229164,2759.2358917926344,11568.822982021798,0.7614938100374994,1778.88,348.225
8380.95619233597,2314.804318914853,10695.760511250824,0.7835773981214407,1695.16,292.625
7055.442879734693,2048.3543844391043,9103.797264173798,0.775,2981.1666666666665,358.13793103448273
7856.323307713054,2561.5057991403683,10417.829106853422,0.7541228817570765,1659.5416666666667,295.1363636363636
9969.9675193312,4167.046753812947,14137.014273144145,0.7052385550937006,1199.7619047619048,339.6935483870968
14110.969854768464,2903.6799368644733,17014.64979163294,0.8293423624685842,2639.8888888888887,349.2142857142857
10808.479661175948,3265.9894957611205,14074.469156937066,0.7679493656674525,1368.025,280.2542372881356
8475.627801122779,2406.467977959952,10882.09577908273,0.7788598789411871,1596.5185185185185,305.975
7279.364506509503,2195.6671759406167,9475.03168245012,0.7682680913872315,1759.809523809524,271.8780487804878
10333.383319460328,29028.44525162392,39361.828571084254,0.2625229491256759,523.35,1057.6906474820144
8178.195610751185,3243.489890235088,11421.685500986274,0.7160235334833016,1532.5555555555557,349.17021276595744
8033.255264551975,2249.983051844395,10283.23831639637,0.7811989781218186,2541.875,379.7
9088.712878380527,2724.4148375763243,11813.127715956853,0.7693739623337638,1638.4642857142858,292.59574468085106
7989.356472939125,2350.05451374056,10339.410986679686,0.7727090530816362,2024.15,305.3333333333333
11042.526591871288,14634.284734475686,25676.81132634697,0.4300583297327325,705.5569620253165,642.3391304347826
25344.884176313863,54641.558851199065,79986.44302751293,0.3168647487874412,482.60526315789474,599.0519480519481
13157.339387979617,13227.860815184938,26385.20020316456,0.4986636177352775,616.2018348623853,485.7985611510791
8458.15850719838,2504.5228593891634,10962.681366587543,0.7715410331068694,1480.2413793103449,302.6428571428572
13765.79378482204,8137.075966823355,21902.869751645398,0.6284927016829802,719.5463917525773,330.056
12141.123983128433,26582.90383889592,38724.02782202435,0.3135294716481726,500.780487804878,784.0930232558139
14209.652736518545,3958.098422381501,18167.75115890005,0.7821360284075389,967.3648648648648,258.961038961039
8214.513189399044,2234.449045295113,10448.962234694156,0.7861558884885265,1974.0,322.1714285714286
11549.574325242458,6688.424349432765,18237.998674675226,0.6332698302736405,1581.1891891891892,584.1379310344828
15434.49522812308,4326.441922812158,19760.937150935235,0.7810608935311857,1167.4179104477612,270.679012345679
9950.802672489708,4919.129683368558,14869.932355858267,0.6691895049925642,1292.2564102564102,408.4262295081968
8211.101010188311,2356.8645660752136,10567.965576263525,0.7769802949236592,2451.6470588235293,284.8333333333333
14066.497318937656,2641.634630126062,16708.131949063718,0.8418952736200954,2097.705882352941,194.1159420289855
8279.45665018425,2350.620687501076,10630.077337685329,0.7788707821374216,2331.333333333333,264.7555555555556
12610.806351942589,6555.972479599506,19166.77883154209,0.6579512636306643,810.3544303797469,323.11650485436894
8255.710314635033,2007.713954813408,10263.424269448442,0.8043816661862209,2989.714285714286,275.1081081081081
7794.019158101229,2290.361586066822,10084.380744168053,0.7728802943709387,1794.909090909091,290.1
7774.659947620609,2371.5560520561307,10146.21599967674,0.7662620180635137,2191.722222222222,267.4222222222222
8438.761781287225,2814.7610802003514,11253.522861487576,0.749877339314502,2517.294117647059,348.1463414634146
7850.251315902204,2257.931155178502,10108.182471080709,0.7766234274422336,1984.7,253.7111111111111
15876.41268427366,6854.032083100288,22730.44476737395,0.6984646735580733,2167.675675675676,389.0449438202247
9609.524667496096,3083.9501809901526,12693.474848486248,0.7570444486004613,1619.1666666666667,305.6666666666667
9104.139206798864,3010.41165568564,12114.550862484504,0.7515044767356525,2094.5454545454545,331.2391304347826
14452.956233295898,12193.87818746853,26646.83442076443,0.5423892386269153,521.8714285714286,319.38860103626945
12676.23000601042,14944.572580839287,27620.80258684971,0.4589377866972477,492.54615384615386,471.80625
22076.587533660462,42596.57803833328,64673.16557199373,0.3413562230703699,290.55759162303667,501.5456674473068
17199.19630914156,6144.604869433025,23343.801178574584,0.736777878528512,976.876404494382,282.3727272727273
31614.64422627625,37428.20427128881,69042.84849756506,0.4578988977749261,510.7284345047924,506.0267379679144
23096.10390745641,97532.29170407551,120628.39561153192,0.191464901695571,459.1102661596958,1089.5235042735044
