dwell_mean,dwell_std,dwell_median,flight_mean,flight_std,flight_median,pp_mean,pp_std,pp_median,r_letter,r_digit,r_space,r_backspace,r_enter,r_modifier,r_other,typing_rate
0.096394841487591,0.0289052639309803,0.0873786211013794,0.2782648468017578,0.5808062263917002,0.092454195022583,0.3749760246276855,0.5905049015665642,0.1686866283416748,0.5384615384615384,0.1923076923076923,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0384615384615384,2.7735106558682467
0.0930101871490478,0.027743621448761,0.0873365402221679,0.4562685622109307,0.6859782706288832,0.1868932247161865,0.5451723602082994,0.6973181514810621,0.2637045383453369,0.4210526315789473,0.2631578947368421,0.2105263157894736,0.0526315789473684,0.0,0.0,0.0526315789473684,1.936186851351468
0.0957701887403215,0.0286435506291226,0.0871785879135131,0.3113842769102616,0.3321577019331316,0.2007701396942138,0.3430310708505136,0.3222145279439032,0.2065205574035644,0.5714285714285714,0.1071428571428571,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0357142857142857,3.023157740393021
0.0996053682433234,0.0283599949831969,0.0883818864822387,0.236386239528656,0.2791413842419946,0.1308633089065551,0.275338676240709,0.2609852612433193,0.1857525110244751,0.7297297297297297,0.0,0.2162162162162162,0.027027027027027,0.0,0.0,0.027027027027027,3.7327766364332495
0.0999098808869071,0.0333059663427988,0.0884844064712524,0.1805339604616165,0.1573654202079165,0.1308633089065551,0.2196371873219808,0.1535541976635314,0.1640903949737548,0.717391304347826,0.0,0.1739130434782608,0.0869565217391304,0.0,0.0,0.0217391304347826,4.654140014658258
0.0987869475750213,0.0318097443625164,0.0876538753509521,0.1574217677116394,0.1471122467759345,0.1144599914550781,0.2130472763724949,0.1423703278583399,0.1829785108566284,0.7021276595744681,0.0,0.1914893617021276,0.0638297872340425,0.0,0.0,0.0425531914893617,4.795832867857739
0.1060949689463565,0.0318575979509269,0.0903462171554565,0.2041680659017255,0.3453785240156832,0.1162605285644531,0.2621879514894987,0.3180119484684767,0.1833562850952148,0.7692307692307693,0.0,0.2051282051282051,0.0,0.0,0.0,0.0256410256410256,3.914427736450699
0.1042097054029765,0.0291952216539803,0.0912489891052246,0.2147848359469709,0.3900145424190244,0.0712172985076904,0.2623344885336386,0.3524730658289716,0.1424050331115722,0.7631578947368421,0.0,0.2105263157894736,0.0,0.0,0.0,0.0263157894736842,3.914952367749136
0.0985351668463812,0.0312874841069871,0.0899269580841064,0.1574696205757759,0.2090945782911873,0.0712172985076904,0.2249089533632451,0.1980112622351359,0.1457972526550293,0.6888888888888889,0.0,0.2,0.1111111111111111,0.0,0.0,0.0,4.547294616037316
0.1010760385162976,0.0365806947415788,0.0910346508026123,0.1416498959064483,0.2039237899639458,0.0676445960998535,0.205824002623558,0.1931756384896869,0.1413843631744384,0.6122448979591837,0.0,0.1428571428571428,0.2448979591836734,0.0,0.0,0.0,4.959739001871357
0.1024862096664753,0.0377008705811541,0.0930788516998291,0.1484675783860056,0.2071708692925415,0.0727150440216064,0.2115077039469843,0.1964449496035993,0.1457972526550293,0.5957446808510638,0.0,0.1276595744680851,0.2553191489361702,0.0,0.0,0.0212765957446808,4.830741913263299
0.1136547724405924,0.0386050813697764,0.0934276580810546,0.9638105460575648,1.750101558736201,0.0977904796600341,0.7290974458058676,1.6009006321568022,0.1269705295562744,0.7,0.0,0.2,0.0,0.1,0.0,0.0,1.5239541950157376
0.102675940309252,0.0322328791781797,0.091151475906372,0.1378771781921386,0.1233592285772107,0.0999208688735961,0.1923524273766411,0.1259499026723202,0.1638095378875732,0.7142857142857143,0.0,0.2142857142857142,0.0357142857142857,0.0,0.0,0.0357142857142857,5.39133844672746
0.0969713596587485,0.0315381787059947,0.0866899490356445,0.1394568713935645,0.1412982999343108,0.0977904796600341,0.2012215282606042,0.1385544614475373,0.1598486900329589,0.6808510638297872,0.0,0.2127659574468085,0.0851063829787234,0.0,0.0,0.0212765957446808,5.077682985845914
0.0909694618648953,0.0286080177591999,0.0805420875549316,0.1536370607522817,0.1674982915984259,0.1020512580871582,0.2237722440199418,0.1640091502839742,0.1679105758666992,0.5555555555555556,0.0,0.2222222222222222,0.2,0.0,0.0,0.0222222222222222,4.57039378233223
0.0947152376174926,0.0310664064363753,0.0839930772781372,0.1507987914941249,0.1885982029868925,0.0904493331909179,0.21550336609716,0.1785178628914722,0.1626744270324707,0.6382978723404256,0.0,0.1914893617021276,0.1702127659574468,0.0,0.0,0.0,4.741174808258586
